collection_date,search_term,video_id,title,description,channel_title,published_at,view_count,like_count,comment_count,favorite_count,duration,definition,caption
2026-07-07 15:53:11,data analytics,8Us6KNzuMYo,How Long Does It Take To Learn Data Analytics?,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 If you're considering a career ...,CareerFoundry,2022-09-12 12:00:04+00:00,182512,8282,88,0,PT1M,hd,False
2026-07-07 15:53:12,data analytics,E2gDD3cxmDA,Best certification for a Beginner Data Analyst that adds value to your resume✨,,Mansi G.,2025-04-12 10:02:53+00:00,148158,5736,310,0,PT35S,hd,False
2026-07-07 15:53:12,finance,A9Xq3FGjpZA,Explaining Basic Financial Concepts YOU Should Understand,"This video goes over everything basic financial concept you should understand, and explains them if you don't. Hope you enjoy!",EverythingProfessor,2025-08-08 06:45:56+00:00,2040344,78314,1577,0,PT12M14S,hd,False
2026-07-07 15:53:12,finance,KQp-e_XQnDE,Yahoo Finance 24/7 Stream: Daily Market Coverage & more,Live programming schedule (ET) 9:00am Morning Brief 9:30am Opening Bid 10:00am Market Catalysts 12:00pm The Daily Wolf ...,Yahoo Finance,2024-12-18 17:36:21+00:00,7315931,23517,0,0,P0D,sd,False
2026-07-07 15:53:12,finance,ouvbeb2wSGA,Financial Literacy In 63 Minutes,Head to http://brilliant.org/TinaHuang/ to get started for free with Brilliant's interactive lessons with 20% off an annual membership.,Tina Huang,2025-01-01 19:00:26+00:00,2525789,147829,3820,0,PT1H2M17S,hd,False
2026-07-07 15:53:12,finance,f39oHo6vFLg,"Bloomberg Live: Business, Finance, Earnings & Investment News | Watch 7AM - 6PM ET Weekdays","Bloomberg Live: Business, Finance, Earnings & Investment News | Watch 7AM - 6PM ET Weekdays Subscribe to our Podcasts: ...",Bloomberg Podcasts,2024-01-23 20:59:02+00:00,12864653,23941,0,0,P0D,sd,False
2026-07-07 15:53:12,finance,WEDIj9JBTC8,William Ackman: Everything You Need to Know About Finance and Investing in Under an Hour | Big Think,"Become a Big Think member to unlock expert classes, premium print issues, exclusive events and more: ...",Big Think,2012-11-27 19:42:33+00:00,13318589,298269,10756,0,PT43M57S,hd,True
2026-07-07 15:53:12,finance,rUk7tJxIYDU,The Biggest Financial Traps Men Fall In Their 50's (Nobody Warns You),Most men in their 50s don't feel broke… but they're closer to financial danger than they realize. This video breaks down the ...,Andy Explains Money,2026-05-02 12:01:23+00:00,178814,3622,283,0,PT29M40S,hd,False
2026-07-07 15:53:12,finance,uysZfSEmeRE,5 Money Rules That Will Change Your Life & Create Financial Freedom,"In this episode, you'll learn the best financial advice you'll ever hear. It's your guide to taking control of your money and learning ...",Mel Robbins,2026-01-19 10:01:26+00:00,3574226,86160,4113,0,PT1H9M52S,hd,False
2026-07-07 15:53:12,finance,k-HZIFIoy3Q,Finance Professor Answers Investing Questions | Tech Support | WIRED,"Professor of Finance at the Fuqua School of Business, Duke University Cam Harvey joins WIRED to answer the internet's burning ...",WIRED,2026-03-03 17:01:34+00:00,424933,9519,551,0,PT26M59S,hd,True
2026-07-07 15:53:12,finance,Ai4iNmW2A1c,The Best Financial Advice You’ll Ever Hear,Order your copy of The Let Them Theory https://melrob.co/let-them-theory The #1 Best Selling Book of 2025 Discover how ...,Mel Robbins,2025-09-22 08:00:23+00:00,4657044,112407,4355,0,PT1H19M16S,hd,False
2026-07-07 15:53:12,finance,d0h8oK7jB_Y,If the World is F*cked... Why Are Stocks At Record Highs?,The stock market keeps hitting all time highs. But investors have been told that we we're supposed to be having oil shocks caused ...,Lock Stock Finance,2026-06-18 15:00:03+00:00,679296,14764,1835,0,PT9M27S,hd,False
2026-07-07 15:53:12,finance,wvXDB9dMdEo,"1. Introduction, Financial Terms and Concepts","MIT 18.S096 Topics in Mathematics with Applications in Finance, Fall 2013 View the complete course: ...",MIT OpenCourseWare,2015-01-06 18:18:47+00:00,7883546,82197,1456,0,PT1H30S,hd,True
2026-07-07 15:53:12,finance,EJHPltmAULA,Fundamentals of Finance & Economics for Businesses – Crash Course,"In this course on Finance & Economics for Businesses, you will learn the fundamentals of business strategy and the interplay ...",freeCodeCamp.org,2023-09-12 12:33:23+00:00,2458296,51854,826,0,PT1H38M8S,hd,True
2026-07-07 15:53:12,finance,fs-4JY2mH2k,States in America Now Require Personal Finance Courses,WILL SHE PROPOSE IN THE POST SHOW OR NOT?!* Did our intervention work? Find out here: https://hamr.link/ytjoin *OR* ...,Caleb Hammer,2026-07-07 19:00:15+00:00,11105,636,42,0,PT52S,hd,False
2026-07-07 15:53:12,finance,oTcHhnsT4BY,Predator EXPOSED On Financial Audit,"CRAZIEST POST SHOW IN THE HISTORY OF THE SHOW* he says he wants his own kids gone, and CPS has taken these kids ...",Caleb Hammer,2026-07-06 15:00:03+00:00,797167,15326,5480,0,PT1H35M54S,hd,False
2026-07-07 15:53:12,finance,gH0iNMgFC7Q,You Can Change Your Finances in 3 Months (Here’s How),"In this video, I'll teach you my 12-week plan to RESET your finances. This should take you about 90 days. Let me know if you ...",Humphrey Yang,2025-03-17 18:00:35+00:00,1802231,47375,2924,0,PT21M3S,hd,True
2026-07-07 15:53:12,finance,V360AygOv7A,Financial Literacy for Dummies (Like Me) with JL Collins,"Hasan sits down with personal finance guru JL Collins to talk about his book “The Simple Path To Wealth,” why so many people ...",Hasan Minhaj,2025-06-20 12:30:38+00:00,2198737,63521,2933,0,PT58M14S,hd,False
2026-07-07 15:53:12,finance,WnRQCDBL_sA,"Shocking Financial Stats About the Typical American in 2026 (Income, Debt, Housing & Retirement)",What does life actually look like financially for the typical American household in 2026? Most financial headlines focus on ...,Erin Talks Money | Erin Moriarity,2026-02-19 14:45:04+00:00,339391,7538,1174,0,PT29M31S,hd,False
2026-07-07 15:53:12,finance,-nPon8Ad_Ug,The Most Controversial Paper in Finance,The 2025 paper Beyond the Status Quo: A Critical Assessment of Lifecycle Investment Advice suggests that investors should hold ...,Ben Felix,2025-03-30 12:00:01+00:00,886142,20783,1775,0,PT23M9S,hd,False
2026-07-07 15:53:12,finance,vTs2IQ8OefQ,1. Why Finance?,"Financial Theory (ECON 251) This lecture gives a brief history of the young field of financial theory, which began in business ...",YaleCourses,2011-04-01 21:31:30+00:00,1942653,0,0,0,PT1H14M17S,sd,True
2026-07-07 15:53:12,finance,__Ck7mG18GY,Living the dream. #finance #economy #bank,,Chris Kohler,2024-08-19 21:13:27+00:00,7137014,195862,3544,0,PT50S,hd,False
2026-07-07 15:53:12,finance,5ne3rJ-kGhQ,Finance vs Accounting Explained,FREE Accounting Infographic eBook:▽ https://longtermmindset.co/fssebook ▽Shop Our Store: ...,Brian Feroldi,2024-12-19 15:04:42+00:00,858584,34246,359,0,PT1M,hd,False
2026-07-07 15:53:12,finance,cg35BPjxJnA,Is the S&P 500 still a good investment?! #money #finance #financialfreedom #invest #stockmarket,,Your Rich BFF,2025-07-21 14:39:59+00:00,1197732,34022,875,0,PT1M30S,hd,False
2026-07-07 15:53:12,finance,KE-WJevx-7c,The 2008 Financial Crisis Explained Like You’re 5,September 2008. A 158-year-old investment bank collapses overnight. What follows is the worst financial meltdown since the ...,Crayon Capital,2025-06-15 03:03:50+00:00,2222571,48345,2902,0,PT13M26S,hd,False
2026-07-07 15:53:12,finance,ZTx2ngpe-QM,Financial Audit's Most Evil Husband,"OHHHH MYYYYYYY* SHE TOOK OUT AN EXTRA SECRET DEBT and it's fully exposed in the post show, this is f*cking INSANE, ...",Caleb Hammer,2026-06-26 15:00:19+00:00,1304097,18219,7409,0,PT1H45M22S,hd,False
2026-07-07 15:53:12,finance,C_UeYBBogPA,"Becoming Financially Free is Easy, After You Learn This","To get free fractional shares worth up to £100, use the promo code TILBURY or visit https://www.trading212.com/join/TILBURY.",Mark Tilbury,2024-11-19 20:40:24+00:00,2036223,53747,1796,0,PT18M39S,hd,True
2026-07-07 15:53:12,finance,z1r1DF5OgqA,What Is a 401(k)?,The ultimate study tool: https://www.goharsguide.com/notion I'll edit your college essay: https://nextadmit.com/services/essay/ ...,Gohar Khan,2024-11-12 22:35:44+00:00,29100566,1221526,2386,0,PT37S,hd,False
2026-07-07 15:53:12,finance,cUj2SPZzmy0,"They Are $4,000,000 In Debt! 💸 #daveramsey #money #finance #business #investing",,FinanceCharm,2025-06-26 00:00:40+00:00,1092261,22453,76,0,PT1M2S,hd,False
2026-07-07 15:53:12,finance,xbgxajnBrak,Your Rich BFF Vivian Tu Answers Personal Finance Questions | Tech Support | WIRED,Former Wall Street trader and Your Rich BFF Founder & CEO Vivian Tu joins WIRED to answer the internet's burning questions ...,WIRED,2026-02-24 17:03:50+00:00,1113710,39452,1624,0,PT26M22S,hd,True
2026-07-07 15:53:12,finance,1uaYOe-RGVU,"Trump discloses 22,000 stock trades during first year in office | Finance Report | ABC NEWS",A closer look at Donald Trump's financial disclosure reveals that around 22000 transactions occurred in his stock trading accounts ...,ABC News (Australia),2026-07-03 08:45:09+00:00,22565,232,0,0,PT2M3S,hd,False
2026-07-07 15:53:12,finance,d7wnAw7ufG4,The Biggest Mistakes in Personal Finance,"In personal finance, it's common for people to focus on things that they can't control, like trying to pick a winning investment, while ...",Ben Felix,2026-02-08 11:00:00+00:00,361540,10622,766,0,PT15M37S,hd,False
2026-07-07 15:53:12,finance,ci39OSFps4A,Full Finance Course - 11 Hour Video,Workbook Link: https://www.tonybell.com/ 00:00:01 - Module 1: Understanding the Financial Statements 01:14:24 - Module 2: ...,Tony Bell,2025-05-03 00:26:31+00:00,126404,4469,133,0,PT11H7S,hd,False
2026-07-07 15:53:12,finance,-C_5hzJCHaY,How to Invest As a Teen With $0,Get a FREE AI-built Shopify store in less than 2 minutes: https://www.buildyourstore.ai/mark-tilbury To get free fractional shares ...,Mark Tilbury,2024-07-11 19:52:19+00:00,7755976,390731,6121,0,PT21M51S,hd,True
2026-07-07 15:53:12,finance,Izw-xaVkO0g,10 Crucial Personal Finance Lessons That Transformed My Life,"I go over the best lessons, or the greatest hits of personal finance lessons that not only changed my life - but can change yours too ...",Humphrey Yang,2024-06-10 18:00:08+00:00,700126,14135,932,0,PT14M51S,hd,True
2026-07-07 15:53:12,finance,InkJ8_aJzOo,Steve! #finance #business #kodak,,Chris Kohler,2024-07-01 21:24:06+00:00,11612277,412004,4345,0,PT57S,hd,False
2026-07-07 15:53:12,finance,vJabNEwZIuc,Master Financial Literacy in 54 Minutes: Everything They Never Taught You About Money!,"The spreadsheets, guides and quizzes in this video are all part of the Financial Wellbeing Toolkit. Use code VIPEARLY to get 20% ...",Nischa,2025-04-28 14:17:32+00:00,2627689,89121,1749,0,PT54M39S,hd,False
2026-07-07 15:53:12,finance,DA1vV1w8BGs,30 Minutes of The Most Embarrassing Financial Decisions of 2025,2nd Channel @ZacV2 My TikTok https://www.tiktok.com/@zacrios?_t=ZT-90LyuVCSxLr&_r=1 Chapters 0:00 Subscribe!,Zac Rios,2025-12-14 19:01:03+00:00,685365,14336,2407,0,PT28M8S,hd,False
2026-07-07 15:53:12,finance,qgeQ5kMVwRA,Mohnish Pabrai: FASTEST Way To Financial Freedom! Proven Playbook For Quitting Your 9-5 In 9 Months!,"Is copying Warren Buffett the fastest way to get rich? Mohnish Pabrai reveals the strategy to turn 1K into 10K in 30 days, quit your ...",The Diary Of A CEO,2025-08-21 07:00:44+00:00,5841331,132866,5290,0,PT1H46M7S,hd,False
2026-07-07 15:53:12,finance,fSnAPcG2vEc,My honest advice to someone who wants financial freedom,I left my day job at 24 and reached financial freedom by this method. Calculate your freedom number.,Gabe Bult,2025-04-29 14:01:03+00:00,916820,25267,977,0,PT29M37S,hd,False
2026-07-07 15:53:12,finance,AMQgQI5Khyw,Elon Musk On Why You Should NOT Study Finance/Law,Billionaire Entrepreneur Elon Musk On Why You Should NOT Study Finance Or Law Instagram: ...,Capitalset,2022-09-15 15:45:00+00:00,884576,15948,631,0,PT16S,hd,False
2026-07-07 15:53:12,finance,XT02_pqmbeM,I Finally Snapped | Financial Audit,"AGHHHHH SHE NEVER PAYS HER TAXES!!!*In the post show, we learn she refuses to pay taxes. She wants every benefit, but ...",Caleb Hammer,2026-07-01 15:00:25+00:00,1430066,32916,16309,0,PT1H42M30S,hd,False
2026-07-07 15:53:12,finance,Axkw72JNxdk,The BEST Financial Advice You’ll Hear Today!,,Mark Tilbury,2026-01-14 16:11:18+00:00,2390473,71006,655,0,PT13S,hd,False
2026-07-07 15:53:12,finance,n1jhoU9Mp_U,Why governments are 'addicted' to debt | FT Film,Developed economies around the world are loaded up with debt. That was less of a problem in the era of free money but ...,Financial Times,2025-03-27 05:59:15+00:00,3089023,25796,2590,0,PT30M,hd,True
2026-07-07 15:53:12,finance,B-XkxAJ7Rsc,I Asked Finance Bros How Much Debt They Have,"Check out the Investment Calculator! https://ramsey.solutions/12zh1p Today, I'm in uptown Charlotte, North Carolina—home to ...",George Kamel,2026-05-04 11:00:00+00:00,507070,9369,1151,0,PT21M51S,hd,False
2026-07-07 15:53:12,finance,GWVl7kZKNgc,Finance Career Paths Explained,Access all 365 Financial Analyst courses 100% for free — November 6–21! ➡️ https://bit.ly/4oZDhTB Sign up for ...,365 Financial Analyst,2024-07-26 12:25:25+00:00,202658,5231,100,0,PT10M47S,hd,True
2026-07-07 15:53:12,finance,mW_laGZ0Hys,"The Best Financial Strategies by Income: $50K, $100K, $150K+","In this video, I go over the best financial strategies for people who make $50k, $100k, or $150k and up. I hope you enjoy :) HENRY ...",Humphrey Yang,2026-06-18 18:00:19+00:00,172374,3459,534,0,PT17M3S,hd,True
2026-07-07 15:53:12,finance,CMKld7N0aic,How Does the Global Economy work? | Planet Finance Compilation | FD Finance,Planet Finance | FD Finance Watch 'US Lottery: Why do so many Winners end up losing their Money?,FD Finance,2025-11-30 14:00:55+00:00,328193,8709,203,0,PT5H15S,hd,False
2026-07-07 15:53:12,finance,AgL_rnLfYmk,The Simple Financial Freedom Formula Anyone Can Use - Scott Galloway,Chris and Scott Galloway discuss how young people can get wealthy in the current economy. How does Scott Galloway define ...,Chris Williamson,2024-06-12 15:00:08+00:00,2150978,37954,1270,0,PT15M5S,hd,False
2026-07-07 15:53:12,finance,5s4vFQQxImc,Master Financial Literacy in 62 Minutes: Everything They Never Taught You About Money!,"Most people were taught how to pass tests, not how to manage money in real life. This video delivers a full financial literacy ...",Alicia Invests,2026-03-26 11:00:00+00:00,129775,3510,279,0,PT1H2M27S,hd,False
2026-07-07 15:53:12,finance,S4TcSjyC4HQ,What’s the best finance career for your personality type?,"Thinking about a career in finance but not sure which path to choose? In this video, Patrick from Wall Street Oasis breaks down ...",Wall Street Oasis,2025-09-17 22:30:13+00:00,238702,7470,265,0,PT4M43S,hd,False
2026-07-07 15:53:12,finance,E2bwzMqBM-M,Is Finance the Right Career for You? (Ask Yourself these Questions),"Break into Investment Banking by learning DCF valuation, accretion / dilution, and recruiting strategy: ...",Peak Frameworks,2021-11-25 19:30:01+00:00,357949,9130,272,0,PT7M41S,hd,False
2026-07-07 15:53:13,finance,MNwiz356PDY,How Is This Possible... | Financial Audit,JOIN FOR FREE* - I am personally paying for your Hammer *ELITE* subscription for the first month ➡️ https://bit.ly/chpostshow ...,Caleb Hammer,2026-01-21 16:00:36+00:00,1026628,12781,2356,0,PT1H29M21S,hd,False
2026-07-07 15:53:13,finance,v3G1UWmEamk,7 Financial Milestones to Hit By 45,Download Your FREE PDF Summary Guide: https://financialtortoise.kit.com/7financialmilestonesby45 ▻ Financial Tortoise ...,Tae Kim - Financial Tortoise,2026-05-25 12:01:11+00:00,227465,3114,260,0,PT16M35S,hd,False
2026-07-07 15:53:13,finance,QThz1B8SHmc,How To Manage Your Money Like The 1%,"To get free fractional shares worth up to £100, use the promo code TILBURY or visit https://www.trading212.com/join/TILBURY.",Mark Tilbury,2025-05-12 15:42:39+00:00,6293966,220671,5299,0,PT33M30S,hd,True
2026-07-07 15:53:13,finance,QeJOQZjQSK4,8 Habits to Practice Daily That Lead to God’s Financial Blessing,"Download the free outline for today's devotional, Winning With the Hand You're Dealt, and learn how to make the most of the ...",Pastor Rick,2025-06-01 13:00:52+00:00,707937,16705,623,0,PT30M37S,hd,False
2026-07-07 15:53:13,finance,On5Zu3mdNNc,3 Finance Movies That Will Open Your Eyes!                      #FinanceMovies #WallStreetStories,,Binge Wealth ,2025-07-19 12:35:35+00:00,97680,3483,16,0,PT50S,hd,False
2026-07-07 15:53:13,finance,ozidb2qS1R8,"$9,819 teacher paycheck breakdown #finance #invest #retirement",,Davy Yap,2025-10-02 00:36:35+00:00,1215554,21635,2007,0,PT28S,hd,False
2026-07-07 15:53:13,finance,QB5BNdBFujE,Bloomberg Business News Live,Programming schedule (EST): 12:00 AM - 5:00 AM: Bloomberg Global Business News 5:00 AM - 6:00 AM Bloomberg Brief 6:00 ...,Bloomberg Television,2026-06-14 10:31:53+00:00,2594004,5697,0,0,P0D,sd,False
2026-07-07 15:53:13,finance,jLFG_FZKbks,"Stock Expert: Becoming Rich Is Simple, But You Won’t Do It!","Investing has been solved, but your brain is keeping you poor. Money Expert Ben Felix explains why most people make terrible ...",The Diary Of A CEO,2026-04-30 07:00:41+00:00,2363869,38262,3610,0,PT1H40M49S,hd,False
2026-07-07 15:53:13,finance,XDV8VuCYwLQ,The Power of Compounding,FREE Investing Infographic eBook:▽ https://longtermmindset.co/investing ▽Shop Our Store: ...,Brian Feroldi,2025-05-23 14:19:56+00:00,2840687,48809,1482,0,PT39S,hd,False
2026-07-07 15:53:13,finance,EAKGuN-d07Q,Every Stock Market Terms Explained: Stock Market For Beginners,STOCK MARKET TERMS PART 2* https://youtu.be/3a1Wea_t81E This video breaks down the most important *stock market ...,Finance Simply Explained,2025-08-23 17:00:15+00:00,446194,18035,720,0,PT22M,hd,False
2026-07-07 15:53:13,finance,jPPzvuDIr1w,The Psychology of Money in 33 minutes | Animated Book Summary,This video is a 33 minutes animated book summary of The Psychology of Money by Morgan Housel. UPGRADE YOUR ...,Antidote,2025-07-02 11:57:29+00:00,3008747,63919,823,0,PT33M15S,hd,False
2026-07-07 15:53:13,finance,UIA-K2uVCqY,Finance Jobs with GREAT Work Life Balance & HIGH Pay,"My Membership Community for Priority Replies, 1:1 Advice, and More: https://www.youtube.com/@shawnhakimi/join This video ...",Shawn Hakimi,2025-01-19 21:06:00+00:00,284487,7337,338,0,PT10M4S,hd,False
2026-07-07 15:53:13,finance,rBS1MGdc6sA,I Exposed His Hidden Affair | Financial Audit,"CRAZY POST SHOW* I called her mom, and everything goes off the rails. She *100% AGREES* with me... she goes *OFF* watch ...",Caleb Hammer,2026-06-22 15:00:16+00:00,1844908,29993,11128,0,PT1H35M8S,hd,False
2026-07-07 15:53:13,finance,msYTFQ4OIu8,This Has Never Happened Before | Financial Audit,"Download Dollarwise- 6.0 Is Now *LIVE* - Big Deals, New Features, Free Trial: https://bit.ly/46fiDYP *They couldn't talk about this ...",Caleb Hammer,2026-04-22 15:01:21+00:00,1342798,19239,7994,0,PT1H33M29S,hd,False
2026-07-07 15:53:13,finance,vKuK8AVL-1o,How to invest like a millionaire? #shorts #finance,investing.,Imran | The Finance Engineer,2025-03-28 16:01:18+00:00,11281790,297881,645,0,PT1M8S,hd,False
2026-07-07 15:53:13,finance,OMZH0_7EUZg,Man In Finance,Provided to YouTube by Universal Music Group Man In Finance · David Guetta · Girl On Couch · Billen Ted Man In Finance ...,David Guetta - Topic,2024-06-06 10:02:32+00:00,3406627,30462,515,0,PT1M54S,hd,False
2026-07-07 15:53:13,finance,IKXiyApvKjI,How much money is in your bank account?  🤔💰  #shorts #finance #interview,How much money is in your bank account? Finance/Stocks/Crypto The Best Interviews Free Trading Discord   ...,Chris Stocks,2022-10-26 15:00:20+00:00,42176839,1933500,5309,0,PT38S,hd,False
2026-07-07 15:53:13,finance,VccN3gvdlqQ,Property owners facing tougher conditions compared to 1990s recession | Finance Report | ABC NEWS,New analysis from KPMG economists shows why the current generation of home owners and borrowers are experiencing a ...,ABC News (Australia),2026-07-02 09:04:54+00:00,27060,294,11,0,PT1M52S,hd,False
2026-07-07 15:53:13,finance,Bx_O60TFYUE,10 Hard Lessons From History’s Worst Financial Crashes,"In this episode of The Financial Historian, we break down the hard survival lessons behind history's worst financial crashes ...",Financial Historian,2026-07-01 16:23:54+00:00,10437,497,32,0,PT13M47S,hd,False
2026-07-07 15:53:13,finance,qpEs9gCBAss,The #1 Investment That Will Make You RICH In 2026!  | The Money Guys,Huel: Limited Time Offer - Get Huel today with our exclusive offer of 15% OFF online with our code ICED15 at ...,The Iced Coffee Hour,2026-05-17 16:01:14+00:00,400131,7999,1566,0,PT2H30M45S,hd,False
2026-07-07 15:53:13,finance,aXbgmRneWYY,MONEY EXPERT: How To Think Like The 1%,"Today, Jay sits down with his dear friend Nischa Shah, a former investment banker and accountant who walked away from a ...",Jay Shetty Podcast,2026-03-23 13:00:05+00:00,869846,16057,547,0,PT1H8M17S,hd,False
2026-07-07 15:53:13,finance,6EPTegsTCtQ,5 Important PERSONAL FINANCE RULES! | Ankur Warikoo #shorts,"My latest book ""Beyond The Syllabus"" is written EXCLUSIVELY for teenagers. Pick it up here: https://amzn.to/3ICkIFh If you wish to ...",warikoo,2025-10-19 06:30:08+00:00,2089218,62639,125,0,PT44S,hd,False
2026-07-07 15:53:13,finance,pQjlJud3Tlw,The Best Financial Advice You Will Ever Receive: 4 Money Rules That Will Change Your Life,"If you've ever felt stressed, confused, ashamed, or behind when it comes to money, this episode is for you. Whether you're living ...",Mel Robbins,2026-04-13 09:01:14+00:00,569965,19005,852,0,PT1H5M40S,hd,False
2026-07-07 15:53:13,finance,8yByViQ_40g,Why Caleb Hammer Needs $15 MILLION,Why Caleb Hammer Needs $15 MILLION @CalebHammer - Add me on Instagram: GPStephan GET MY WEEKLY EMAIL ...,Graham Stephan,2025-04-25 19:00:13+00:00,2040646,33452,545,0,PT31S,hd,False
2026-07-07 15:53:13,finance,jel4g9ci1C0,My financial advisor lost it 💀,TOGI = @ShaneStoffer #togi #finance.,TOGI,2025-08-05 19:30:56+00:00,5641759,75356,287,0,PT16S,hd,False
2026-07-07 15:53:13,finance,A-Aq3LbufuM,The Prettiest Guest in Financial Audit History,"woooowwwwww and I guess there is HIDDEN *FAMILY* DEBT- wtf!! It's exposed in the post show, watch here: ...",Caleb Hammer,2025-10-02 16:00:18+00:00,5243074,97909,2134,0,PT41S,hd,False
2026-07-07 15:53:13,finance,8u7HqZJQHDM,The Most INSANE Financial Audit Ever,"Download Dollarwise- 6.0 Is Now *LIVE* - Big Deals, New Features, Free Trial: https://bit.ly/46fiDYP *I MADE HIM REDOWNLOAD ...",Caleb Hammer,2026-04-24 15:00:28+00:00,1375977,20122,6693,0,PT1H30M14S,hd,False
2026-07-07 15:53:13,finance,Pd3HYjpmks4,How To Hit Financial Freedom SO Fast It’s Almost Unfair,9-Step Blueprint to Financial Freedom (from $0),LITTLE BIT BETTER,2026-03-19 11:55:37+00:00,367935,15422,368,0,PT12M35S,hd,False
2026-07-07 15:53:13,finance,FF5-FbhaAyc,"The Best Financial Strategies by Income Level: $35k, $75k, $100k+","I've lived on less than $50k, less than $100k, and I've made millions of dollars in a single year. While the basic principles around ...",I Will Teach You To Be Rich,2025-02-13 11:30:10+00:00,1046475,19548,813,0,PT23M,hd,False
2026-07-07 15:53:13,finance,0GxSnWSp3VM,The BEST Financial Advice You'll Hear Today!,,Karl Niilo,2022-10-07 13:58:45+00:00,30597117,967423,4050,0,PT33S,hd,False
2026-07-07 15:53:13,finance,HzYmeyDd9to,3 Things To Know Before Buying an ETF,Follow @calltoleap for investing videos! Do you know what to look for before purchasing an ETF? Here are the 3 things to know: 1.,Steve | Call to Leap,2023-09-20 18:49:59+00:00,526268,21568,189,0,PT55S,hd,False
2026-07-07 15:53:13,finance,hkybRW7Z3Yk,Excel for Finance and Accounting Full Course Tutorial (3+ Hours),Excel for Finance and Accounting Full Course Tutorial (3+ Hours) Get Ad-Free Training by becoming a member today!,Learn Skills Daily,2024-03-29 16:30:07+00:00,1451460,21745,517,0,PT3H58M34S,hd,True
2026-07-07 15:53:13,finance,6mBnmX6hN0s,Every Financial Trap Middle Class People Fall Into Explained,"Most people make a solid amount of money, they just don't manage to keep it. I hope this helps and I hope you enjoy.",EverythingProfessor,2026-02-03 21:47:29+00:00,871650,29777,1264,0,PT15M13S,hd,False
2026-07-07 15:53:13,finance,KeXFYX-NLAI,This is easy. #retirement #superannuation #finance,,Chris Kohler,2024-05-01 04:07:21+00:00,2539771,71351,797,0,PT39S,hd,False
2026-07-07 15:53:13,finance,XtZ2_iLVElo,Can you trust these finance gurus?,theovon #thispastweekend #finance #financetips #finances #financeguru #guru #funnyshorts #comedypodcast.,Theo Von,2025-01-28 18:00:32+00:00,353772,13233,299,0,PT1M30S,hd,False
2026-07-07 15:53:13,finance,uJCeQq_c8vM,"When Traders say they ""Work in Finance"" 😂🤣","Link in bio to my 100% Free Community & Live Trading Trading is risky, most traders lose money. I am not a financial advisor.",Real Deal Futures,2025-09-13 14:30:50+00:00,14199624,119633,1480,0,PT20S,hd,False
2026-07-07 15:53:13,finance,64KJuekj5NM,What Is an Index Fund?,Join my Discord server: https://discord.gg/gohar I'll edit your college essay: https://nextadmit.com/services/essay/ Get into ...,Gohar Khan,2024-07-18 20:52:19+00:00,17923479,829333,2097,0,PT31S,hd,False
2026-07-07 15:53:13,finance,Mu9ZhnumE8g,Design Your Monthly Finance Meeting: The Habit That Keeps You On Track | RFS 2026 Week 5,Join Alan and Katie Donegan of Rebel Finance School for the Week 5 practical session. Monday's theory covered how to talk ...,The Donegans,2026-07-03 08:27:42+00:00,7979,523,27,0,PT1H19M3S,hd,False
2026-07-07 15:53:13,finance,YEhsWyY_WKQ,The $2.5 Trillion Credit Wave Nobody Sees Coming,"The 30-year Treasury just spiked to its highest level since the 2007 global financial crisis, and nobody is paying attention.",Casual Finance,2026-06-14 18:00:02+00:00,629821,21370,1656,0,PT17M35S,hd,False
2026-07-07 15:53:13,finance,qbaZHZkadfg,Index Funds vs Mutual Funds vs Hedge Funds vs ETFs Explained!,"In this video, we break down Index Funds, Mutual Funds, Hedge Funds, and ETFs in the simplest way possible. Every type of fund ...",Martik Finance,2025-05-09 22:12:30+00:00,1677861,46860,654,0,PT11M51S,hd,False
2026-07-07 15:53:13,finance,xk7jrLhbjMA,"Yahoo Finance Live: Jobs Report Coverage - July 2, 2026 8:25AM-8:45AM (ET)",yahoofinance #business #stockmarket 9:00am Morning Brief 9:30am Opening Bid 10:00am Market Catalysts Jobs Report ...,Yahoo Finance,2026-07-02 12:47:57+00:00,2956,66,4,0,PT19M52S,hd,False
2026-07-07 15:53:13,finance,fEAyZ-0HJoI,Why renting is NOT a waste of money #shorts #finance,,Imran | The Finance Engineer,2025-10-28 01:00:55+00:00,362934,7012,575,0,PT1M41S,hd,False
2026-07-07 15:53:13,finance,zX5rfTu_XAE,The $1.3B Bet That Changed Everything 💰📉 #shorts #finance #risk,The $1.3B Bet That Changed Everything #shorts #finance #risk #investment #stockmarket #bigshort #hedgefund ...,Mindception - Empowering Your Mind,2025-06-10 14:30:43+00:00,9821654,134315,1880,0,PT59S,hd,False
2026-07-07 15:53:13,finance,_Zk31GLXFUs,The Unexpected Laws of Personal Finance - Morgan Housel,"Morgan Housel is a partner at The Collaborative Fund, an investor and an author. Why is spending money well a skill most people ...",Chris Williamson,2026-02-05 16:00:59+00:00,611743,8693,456,0,PT2H8S,hd,False
2026-07-07 15:53:13,finance,3TthqY_VuQE,You Only Need 180 Days To Become Rich | Robert Kiyosaki,"The rich play by a different set of rules—and once you learn them, money will never be a problem again. Robert Kiyosaki has ...",MONEY,2025-04-12 13:27:49+00:00,657659,9675,531,0,PT10M55S,hd,False
