collection_date,search_term,video_id,title,description,channel_title,published_at,view_count,like_count,comment_count,favorite_count,duration,definition,caption
2026-07-07T15:49:37,cooking,wnNZtqTechk,Mystery Cooking Challenge,cooking #challenge #enolaholmes3.,Nick DiGiovanni,2026-07-07T16:00:04Z,922162,62961,1177,0,PT30S,hd,true
2026-07-07T15:49:37,cooking,j19HFPplMQ0,Knife Skills Progression,MrBeast @MarkRober @ryan.,Nick DiGiovanni,2025-07-25T16:01:19Z,113831655,1484707,9096,0,PT24S,hd,true
2026-07-07T15:49:37,cooking,hziqTqnleM0,I Cooked Every Bird in the World,Check out MaxJerky here! https://www.maxjerky.com/pages/all-products ————— SUBSCRIBE and RING THE BELL to get ...,Max the Meat Guy,2025-05-23T18:39:15Z,72877510,3252611,42535,0,PT2M57S,hd,false
2026-07-07T15:49:37,cooking,JsfyB33UnTs,My bf cooks all my meals for a full day! #foodie #eating #cooking #bf #tacobell #foodhacks #recipe,,KarissaEats,2023-10-12T14:31:08Z,23027123,1454031,4921,0,PT1M,hd,false
2026-07-07T15:49:37,cooking,r8tN7R2sjHA,How to Cook a Fourth of July BBQ From Start to Finish | Allrecipes,"Fire up the grill and get ready to make the ultimate Fourth of July BBQ from start to finish! In this all-American cookout guide, ...",Allrecipes,2026-07-01T16:00:26Z,457581,16777,599,0,PT26M,hd,false
2026-07-07T15:49:37,cooking,kYwTNWfMbYs,These scare me #cooking #food #foodasmr #recipe,,Louis Gantus,2024-03-08T20:04:16Z,40275372,0,9209,0,PT58S,hd,false
2026-07-07T15:49:37,cooking,d9fnohzmI08,Cooking Steak in the Rain | Wild Alaska Forest,"Caught in the rain deep in the Alaskan forest, I decided to keep cooking no matter what. In this video, I prepare a juicy steak over ...",OLEKSII WILD COOKING,2026-05-04T13:01:11Z,657938,8267,295,0,PT17M46S,hd,false
2026-07-07T15:49:37,cooking,UGlUEztkJF0,Trying 3 American School Lunches,,Chef Tyler,2025-10-18T14:35:03Z,128874099,3034483,18514,0,PT51S,hd,false
2026-07-07T15:49:37,cooking,v1Yv8fS78bc,Cooking a Brisket Like a Steak,Why is a medium rare filet mignon extremely tender and juicy while a medium rare brisket is completely inedible? On the other ...,Max the Meat Guy,2023-03-06T17:57:08Z,33369128,1660864,2841,0,PT48S,hd,false
2026-07-07T15:49:37,cooking,wx67BStCv94,3 Levels of Ramen!?!,,Cooking With Lynja,2022-07-09T15:19:33Z,144118740,5285609,57334,0,PT39S,hd,false
2026-07-07T15:49:37,cooking,pOS5ok2z-rw,Middle Eastern food is the best #food #cooking,,Louis Gantus,2023-07-30T01:03:00Z,12258610,0,8345,0,PT29S,hd,false
2026-07-07T15:49:37,cooking,Js8ELK49kjs,"5 Lazy Dinners for When You’re Too Tired to Cook (One-Pan, Slow Cooker & More) | Allrecipes",Looking for lazy spring dinners that basically cook themselves? These 5 low-effort recipes bring big flavor with barely any prep ...,Allrecipes,2026-04-07T16:00:26Z,1124703,32903,754,0,PT16M55S,hd,false
2026-07-07T15:49:37,cooking,pXXdvuBGY5c,30 days with NO FOOD,,Chef Tyler,2025-08-24T13:42:10Z,11529410,543121,1922,0,PT58S,hd,false
2026-07-07T15:49:37,cooking,E_gckbY2HjE,Cooking Every EXOTIC Salmon,Check out MaxJerky here! https://www.maxjerky.com/pages/all-products ————— SUBSCRIBE and RING THE BELL to get ...,Max the Meat Guy,2025-07-23T16:34:48Z,12571387,760614,6099,0,PT2M39S,hd,false
2026-07-07T15:49:37,cooking,dv7BDkQmvhA,How to Cook with Ice 🧊,"Leave a like, subscribe & hit the notification button! Business Inquiries: jetbentlee@gmail.com.",Iron Chef Dad,2024-04-01T15:25:24Z,245843433,7781590,35835,0,PT58S,hd,false
2026-07-07T15:49:37,cooking,DBmq18buMIo,My Kids Wanted Cheeseburgers #shorts #cooking #recipe,,Meatlicious,2025-06-20T13:51:10Z,6505478,208767,1354,0,PT36S,hd,false
2026-07-07T15:49:37,cooking,J89x5vmPB2A,Cooking Dinosaur!?! 🦕,,Cooking With Lynja,2023-09-20T18:17:06Z,184550645,4658878,166933,0,PT40S,hd,false
2026-07-07T15:49:37,cooking,MPqR0Q4i1D0,Tajio's Ultimate Grand Line Curry Cook-off!🍛 #shorts #onepiece #curry #sanji,Don't forget to subscribe to my channel!,cookingWITHfred,2024-09-25T15:40:41Z,21355214,1055407,3431,0,PT45S,hd,false
2026-07-07T15:49:37,cooking,alg9ydZDre0,Fast food burrito showdown #recipe #cooking #foodasmr #food,,Louis Gantus,2025-10-15T18:46:54Z,19112225,0,3223,0,PT51S,hd,false
2026-07-07T15:49:37,cooking,K8yHbtPm6EI,5 Easy Slow Cooker Recipes For When It's Too Hot to Cook | Allrecipes,"Looking for fresh, flavorful dinners that practically cook themselves? In this video, Nicole shares five easy slow cooker recipes that ...",Allrecipes,2026-06-18T16:00:24Z,453711,18918,332,0,PT18M11S,hd,false
2026-07-07T15:49:37,cooking,pKtweGSC2FU,20 Quick & Healthy Recipes To Cook At Home | Jamie Oliver,Jamie Oliver shows you 20 healthy recipes to cook at home! 00:00 Lemon Tahini Chicken & Charred Broccoli 10:00 Spiced ...,Jamie Oliver,2026-06-24T15:00:34Z,76968,1238,38,0,PT2H3M44S,hd,true
